Price,Close,High,Low,Open,Volume,daily_return
Ticker,SPY,SPY,SPY,SPY,SPY,
Date,,,,,,
2020-05-28,278.5025939941406,282.0600540546706,277.8315376106127,280.0469129571108,90405200,-0.0018449407574735455
2020-05-29,279.7435302734375,280.3318301412633,275.2852041805372,278.03372679987336,119090800,0.004455744061482525
2020-06-01,280.8740539550781,281.48075633311083,278.5851530243691,279.0999256991229,55758300,0.004041286247212117
2020-06-02,283.1997985839844,283.24577747287617,280.4604779357207,281.7933607593418,74267200,0.008280382599092695
2020-06-03,286.9687805175781,287.92479945173847,284.9096887083299,285.18544991384636,92567600,0.013308561490646742
2020-06-04,286.2149658203125,287.7225350605196,284.1190967189892,285.98515548879453,75794400,-0.002626817788004776
2020-06-05,293.5505065917969,295.32463552707304,291.5465673368315,291.6109209590687,150524700,0.025629480102342672
2020-06-08,297.09881591796875,297.291848746868,293.8171175615824,294.3594665924078,73641200,0.01208755987979293
2020-06-09,294.8835144042969,297.17241696231423,293.5689776241452,294.433066953884,77479200,-0.007456446794737559
2020-06-10,293.23809814453125,296.35434092882565,292.5210907508132,295.4626753703402,95000800,-0.0055798855459573415
2020-06-11,276.3330993652344,286.9411512707297,275.7815770563141,286.3068725624546,209243600,-0.05764939442133721
2020-06-12,279.6424255371094,284.11912678025476,274.48549461766504,283.3469673510181,194678900,0.011975858771449577
2020-06-15,282.2530822753906,283.38375938311225,272.7757049594633,273.9523329194972,135782700,0.009335696231596247
2020-06-16,287.6857604980469,290.1493485974371,282.8229940315134,290.0022666173974,137627500,0.019247542591423805
2020-06-17,286.4908142089844,289.000353646456,285.75540416445665,288.7061896286449,83398900,-0.004153651146979964
2020-06-18,286.60107421875,287.07906963373426,284.51440640064004,284.9740270872474,80828700,0.00038486403157489413
2020-06-19,284.9632263183594,290.26288306599963,283.0150766905862,290.06900074453034,135549600,-0.00571473050076754
2020-06-22,286.7912902832031,287.18829677421513,283.2181755111513,284.36304192298934,74649400,0.006415087267440667
2020-06-23,288.1116027832031,290.37366646344435,287.70535438204575,289.44113788217754,68471200,0.004603739878907165
2020-06-24,280.7621765136719,286.6896879902903,278.92484547295174,286.07107366384247,132813500,-0.025508956246588665
2020-06-25,283.7721252441406,284.03988623160495,278.16776915357684,280.18976894126644,89468000,0.01072063469461737
2020-06-26,277.0321350097656,282.88579689027085,276.45048811590635,282.67343082724625,127961000,-0.023751417545244458
2020-06-29,281.1038513183594,281.24233868339707,275.9980771665016,278.2878382488589,79773300,0.014697631769145625
2020-06-30,284.7046203613281,286.40349236880866,280.51291980961736,280.66986274061657,113394800,0.012809390643640617
2020-07-01,286.69891357421875,287.9638397462947,285.3601650563241,285.8218083059018,72396500,0.007004779937745953
2020-07-02,288.27783203125,291.4816381800891,287.61306444434035,290.13361923832963,69344200,0.005507235578074532
2020-07-06,292.7279968261719,293.30967187564966,291.35230884827496,292.1001687186121,61713800,0.015437069037065099
2020-07-07,289.7088928222656,293.16197598302176,289.3303419029436,291.1861571430053,82910000,-0.010313683817879116
2020-07-08,291.9248046875,292.03559459185783,288.7117847552177,290.4752376937071,54638600,0.007648753352538007
2020-07-09,290.2629089355469,292.77425016071106,286.8467365020925,292.5341865760372,83354200,-0.005692889830763659
2020-07-10,293.22662353515625,293.49438457109676,288.7671611130503,290.19824424631554,57550400,0.010210448901232017
2020-07-13,290.68756103515625,297.95382235069326,290.03203541314804,295.57175522796825,102997500,-0.008659044903184143
2020-07-14,294.4546203613281,295.23017784397115,288.06546370459,289.2657251994357,93657000,0.012959134930841776
2020-07-15,297.15985107421875,298.2585645791441,294.7777554407008,297.67688940871585,87196500,0.00918725849698343
2020-07-16,296.18115234375,296.6335538163291,294.61155366216747,295.25786563140133,54622500,-0.003293509291146801
2020-07-17,297.0397644042969,297.8245636451662,295.2116468030746,297.18749364064047,62774900,0.0028989422647338614
2020-07-20,299.4403381347656,300.18819807974637,296.02416620162734,296.7720261466081,56308800,0.008081657805253828
2020-07-21,300.07745361328125,301.850148500667,299.0895299692351,301.40698886705917,57292200,0.002127687546989332
2020-07-22,301.78546142578125,302.09940368262994,299.6065184526506,299.7173083426101,57792900,0.005691889850215626
2020-07-23,298.1846618652344,302.12711406913473,296.8182155953633,301.42540716743423,75738000,-0.011931653511520923
2020-07-24,296.2642517089844,297.28908645899844,294.75928982435465,296.32888854271727,73766600,-0.006440338494398956
2020-07-27,298.4247131347656,298.60013985296814,296.16264956413676,296.95669073754914,48293000,0.0072923459827458625
2020-07-28,296.5319519042969,298.81247079634437,296.2364934476947,297.6952737904054,57495000,-0.006342508335139163
2020-07-29,300.1789855957031,300.7422051686178,297.37218596811334,297.4091253277657,48454200,0.012298956884697843
2020-07-30,299.10791015625,299.5234003844888,295.11933357691976,297.2059420708996,61861700,-0.003568122656313122
2020-07-31,301.4715270996094,301.5731032762325,296.6796674453573,300.8990939222795,84986800,0.007902221449525237
2020-08-03,303.5674133300781,304.3337288211006,302.58873177456934,303.1334674949773,53077900,0.006952186332927601
2020-08-04,304.739990234375,304.739990234375,302.70874832852365,302.70874832852365,41917900,0.0038626573631006522
2020-08-05,306.6327209472656,306.89126826301356,305.7740711107244,306.0418321331255,42697700,0.006210969264109245
2020-08-06,308.68243408203125,308.8024658628492,305.72793350897297,306.05108949352723,43679400,0.006684587112665508
2020-08-07,308.90399169921875,309.19020827921787,306.8081131712944,307.71294414525704,57308300,0.0007177525920656347
2020-08-10,309.8273010253906,310.0119414454086,307.4175082706169,309.356415827872,44282100,0.0029889847686750404
2020-08-11,307.2698059082031,311.6462040748988,306.5404296941491,311.0091339906926,69601100,-0.00825458282315128
2020-08-12,311.5538635253906,312.3294209653016,309.67959266815404,309.70729014184826,53774400,0.013942331901193539
2020-08-13,310.9906311035156,312.3017105491452,310.0673444500074,310.78750691268493,41816100,-0.0018078171636253249
2020-08-14,310.99981689453125,311.53533883580377,309.873406253352,310.6028104674803,47260400,2.953719532650112e-05
2020-08-17,311.9878234863281,312.3848300193641,311.00914180297326,312.01552096127307,35481000,0.003176871940512971
2020-08-18,312.6618347167969,313.08653872718406,310.78753558782734,312.3848317893029,38733900,0.002160376718991719
2020-08-19,311.35986328125,313.5572611071579,310.79664396082387,313.0402230097133,68054200,-0.00416415209974752
2020-08-20,312.32940673828125,312.8095056526026,309.5041518442734,309.6333973234677,42207800,0.003113899931782349
2020-08-21,313.4374084472656,313.6589882595692,311.65544353506925,311.99708331433936,55106600,0.00354754206642105
2020-08-24,316.6134948730469,316.68734541310374,313.40968882300405,315.8748485901053,48588700,0.010133080290305019
2020-08-25,317.7214050292969,317.804497448592,316.01331905096947,317.176669274047,38463400,0.0034992512138316556
2020-08-26,320.9067687988281,321.17450165786835,317.76759961775787,318.3123353958914,50790200,0.01002565051995008
2020-08-27,321.6083679199219,323.0579344592056,319.94646352268916,321.77458090081905,58034100,0.002186302033203802
2020-08-28,323.685791015625,323.8150646592131,321.4422114288014,322.6332589850596,48588900,0.006459480855984356
2020-08-31,322.5132751464844,324.35060666428654,322.28245347132435,323.4735012045628,66099200,-0.003622389062743925
2020-09-01,325.5509033203125,325.6524513348711,322.4486452873158,323.3442345333608,54908700,0.009418614388658764
2020-09-02,330.2596130371094,331.2290526523332,326.31716140186785,327.46205589368293,69540000,0.014463820154613227
2020-09-03,318.8939514160156,329.0408614690771,316.3087321994255,328.5699763174422,148011100,-0.03441432488996665
2020-09-04,316.290283203125,321.14675134230083,309.18096542994215,319.5771810982591,139156300,-0.008164683592552624
2020-09-08,307.6482849121094,316.3548979684875,307.3436127666007,310.8797876425356,114465300,-0.027322996468613137
2020-09-09,313.72357177734375,316.1887312996784,310.78749888094603,311.65539056693245,91462300,0.019747507667627673
2020-09-10,308.27630615234375,316.25349108217966,307.3160797947722,315.59796520968035,90569500,-0.017363265355355706
2020-09-11,308.4330749511719,311.11984195166,305.60782061590953,310.0580681497682,84680200,0.0005085334023389176
2020-09-14,312.4956359863281,314.26835900337574,308.58090905163016,311.6000466817608,65605700,0.01317161279087653
2020-09-15,314.07440185546875,315.7824594521563,312.50480343116857,314.9515071825437,52920900,0.005052121333334991
2020-09-16,312.8280029296875,316.7427294770832,312.5510000169259,315.3116463788061,82096000,-0.0039684830040839225
2020-09-17,310.0765075683594,311.7938349594203,307.44513563897925,307.97141566014835,91523300,-0.008795553261088829
2020-09-18,306.5067443847656,310.9933360912378,304.0224381842765,310.8821027224487,105877900,-0.011512523833514754
2020-09-21,303.095458984375,303.2437795741085,298.2380798999571,301.9182014330189,99450800,-0.011129560647149539
2020-09-22,306.1823425292969,306.7385377490843,302.06653750783966,304.57868073084774,63612100,0.01018452587599139
2020-09-23,299.0816650390625,307.0166334444668,298.5810865385112,306.7385217044883,93112200,-0.023191009094702952
2020-09-24,299.87884521484375,302.93787621508653,296.4489985751981,297.76532620085055,76681300,0.002665426433536622
2020-09-25,304.7269592285156,305.5148717009548,298.1546568746652,299.0259943751535,71069400,0.01616690904021101
2020-09-28,309.7883605957031,310.50212711319176,307.89730790676646,308.8891862166308,64584600,0.01660962777957553
2020-09-29,308.1011962890625,310.3259488282698,307.40595935248126,309.5843740782885,51304000,-0.005446183657114578
2020-09-30,310.4372253417969,313.5889606137836,308.573981210121,308.7686396406758,104081100,0.0075820187680890605
2020-10-01,312.43017578125,314.0060289873834,310.5484025217798,313.03270872151455,88698700,0.006419817846454734
2020-10-02,309.46380615234375,312.40235285633963,307.0073084094654,307.48007849386664,89431100,-0.009494504240791346
2020-10-05,314.9515686035156,315.13694812133673,311.47538439020013,311.5217221973405,45713100,0.017733131765562016
2020-10-06,310.4742736816406,317.1856469045774,309.9644445702148,315.0906571878008,90128900,-0.014215820361610398
2020-10-07,315.8785705566406,316.6850408176242,313.40351479672364,313.4313231405762,56999600,0.017406585128343144
2020-10-08,318.67803955078125,318.7429351145588,316.8982207211978,317.81595262377294,45242500,0.008862484685831618
2020-10-09,321.52398681640625,321.9874782120507,319.7071084664755,320.32817109464804,59528600,0.008930478139117293
2020-10-12,326.6963806152344,328.1702791470719,323.572454643108,324.06375415372054,80388500,0.016087116392288436
2020-10-13,324.5644226074219,326.7335584990035,323.60035278140873,326.55742954167613,73255500,-0.006525808470230321
2020-10-14,322.5250244140625,326.23295452878085,321.7927285846741,325.13912193436175,57727900,-0.0062834927407497965
2020-10-15,322.12640380859375,322.60842450210197,318.07549499777156,318.61313237555913,60357700,-0.0012359369825424293
2020-10-16,321.9317932128906,325.1391450693449,321.7556642567683,323.4798383039487,89501900,-0.0006041435703567632
2020-10-19,317.03741455078125,323.8229075336895,316.1382400519601,323.1925659831866,68425600,-0.015203154100635108
2020-10-20,318.3072204589844,321.55165885307974,317.6212625367953,318.381366603576,60051900,0.004005224146816699
2020-10-21,317.70477294921875,320.43010419590195,317.3988528335673,318.2609399062844,63575000,-0.0018926605211685432
2020-10-22,319.44744873046875,320.0314522737697,315.7766056873438,317.9179331532719,55399300,0.005485204912324626
2020-10-23,320.5320129394531,320.7266713466308,318.0755149322923,320.6710546588657,49143900,0.0033951255935666946
2020-10-26,314.6086730957031,317.9365376041865,311.1139302008655,317.1485966489191,91473000,-0.018479713740383485
2020-10-27,313.5240783691406,315.28533977636755,313.3108621718636,314.9516395955158,65994100,-0.0034474406439283234
2020-10-28,302.80804443359375,313.551765999517,302.3167449414249,307.8508304573768,127094300,-0.034179301287762365
2020-10-29,305.8857116699219,309.0559761451705,301.35275342695843,303.0398684553781,90597700,0.0101637565213466
2020-10-30,302.6969299316406,305.61691969344054,299.0446159372506,304.30987072993145,120287300,-0.010424748906618486
2020-11-02,306.089599609375,308.0918566976093,303.34571133877967,306.089599609375,86068300,0.011208140361716135
2020-11-03,311.4939270019531,313.55182927466103,306.1730565274314,309.324791356006,93294200,0.01765603078142819
2020-11-04,318.4555969238281,322.5343145343358,314.7940044922087,315.97126216053266,126959700,0.022349295823771653
2020-11-05,324.6663818359375,326.4740092498404,323.38714130170024,323.7393992214774,82039700,0.019502828564181174
2020-11-06,324.59222412109375,325.8436562639265,322.26548878904805,324.3790079432216,74973000,-0.0002284120530878786
2020-11-09,328.6708984375,337.77387297534375,328.20740720794697,337.3938067723991,172304200,0.012565533039031296
2020-11-10,328.18890380859375,329.24564918548936,324.9166565996286,327.6790464420353,85552000,-0.0014664962161166084
2020-11-11,330.62689208984375,331.4518918826983,329.13443541283425,330.37658868596975,58649000,0.007428612768309417
2020-11-12,327.4195251464844,330.67324321370563,325.61192600078954,329.61646944206416,67546200,-0.0097008652958811
2020-11-13,331.9524841308594,332.69405891618226,328.8099994489029,329.32910745648184,62892200,0.013844498071234446
2020-11-16,336.0960693359375,336.2907277500925,333.33365115779196,334.62217047881086,74541100,0.012482464820009254
2020-11-17,334.2884216308594,335.49351584362677,332.17490268135197,333.68588866910596,66111000,-0.0053783660982696935
2020-11-18,330.2653503417969,335.1042005097741,330.22826311784223,334.55728418581134,70591300,-0.012034731174461744
2020-11-19,331.6557922363281,332.02657957234703,328.29084129066734,329.63497720915376,59940900,0.004210074999064339
2020-11-20,329.38470458984375,331.6002065139429,329.31055843142065,331.39626921670055,70417300,-0.0068477249595751966
2020-11-23,331.3591613769531,332.6198723058136,328.9582800615384,331.1923113139346,63230600,0.005994379094099056
2020-11-24,336.6986083984375,337.24552471708824,333.05557370732873,333.9083818251607,62415900,0.016113775153511645
2020-11-25,336.1794738769531,336.6429651228615,335.085641326032,336.61515677967736,45330900,-0.001541837443147509
2020-11-27,337.1157531738281,337.5884950330975,336.1053173094643,337.2733243638305,28514100,0.0027850578920760594
2020-11-30,335.623291015625,336.6058902297958,332.9443262265779,336.3370573763305,83872700,-0.004427150449518025
2020-12-01,339.294189453125,340.8329840925718,338.2837817293062,338.8770642217867,74231400,0.010937555693443013
2020-12-02,340.00799560546875,340.16556682393974,337.60711378492744,338.1818385379717,45927000,0.0021037971604944694
2020-12-03,339.9152526855469,341.30572658893556,338.81214112571735,339.9059738069598,62882000,-0.00027276687936916844
2020-12-04,342.84454345703125,342.84454345703125,340.4065745278507,340.49927845197374,50749900,0.008617709115260608
2020-12-07,342.1399841308594,342.6312837481267,340.8700225705228,342.07508856328803,48944300,-0.002055040220467097
2020-12-08,343.14111328125,343.7065590089636,340.8236571068303,340.8699949146147,42458900,0.002926080542541065
2020-12-09,340.06353759765625,343.95684714487703,339.22925900105616,343.7992759610222,74098300,-0.00896883399999715
2020-12-10,339.9522705078125,340.9997368715385,337.8201939843313,338.6915597157027,57735400,-0.0003271950019393399
2020-12-11,339.5537414550781,339.9616160939201,336.7357345003271,338.2559713720657,57698600,-0.0011723088424708816
2020-12-14,338.03350830078125,342.7981845770824,337.85737932801413,341.7229095602371,69216200,-0.004477150355588155
2020-12-15,342.60345458984375,342.60345458984375,339.2014446984404,340.5733606765333,63865300,0.013519210897270595
2020-12-16,343.14111328125,344.058816873757,341.9360190969958,342.81666375897925,58420500,0.0015693323701302386
2020-12-17,345.0599670410156,345.2639043286698,343.95685556996756,344.78188359842443,64119500,0.005592025220810148
2020-12-18,343.6822204589844,345.51616164558806,341.67139953282106,345.3486003375375,136542300,-0.003992774339619309
2020-12-21,342.453369140625,352.3212752668946,337.0260363965949,339.7629846416698,96386700,-0.0035755452135937116
2020-12-22,341.87615966796875,342.8908742196503,340.7497375927771,342.7791666961401,47949000,-0.0016855126118476838
2020-12-23,342.1833801269531,344.0917832562604,341.8575475802829,342.84433524058835,46201400,0.0008986308354543837
2020-12-24,343.5146179199219,343.542544801245,342.0716817018129,342.6581462095984,26457900,0.0038904221253377447
2020-12-28,346.46563720703125,346.85661348489737,345.4416043676414,346.0653140903759,39000400,0.008590665820798593
2020-12-29,345.80474853515625,348.1693289377811,345.2182555477863,347.9924491984202,53680500,-0.0019075157848340574
2020-12-30,346.2981262207031,347.33147772383484,345.90714985399984,346.62395879952305,49455300,0.0014267521994328902
2020-12-31,348.0575256347656,348.7836528455677,345.5905568038257,346.10255901803885,78520700,0.005080591781606136
2021-01-04,343.3191223144531,349.5191455225328,339.6233135802176,349.38880113928235,110210800,-0.013613851077263428
2021-01-05,345.68365478515625,346.7728598923991,342.6301928867929,342.6767566253038,66426200,0.006887272852041715
2021-01-06,347.7503356933594,350.9434604581976,343.62630546858566,344.17555304257576,107997700,0.005978532336125664
2021-01-07,352.9170227050781,353.6617584095082,349.9473414971712,350.1242211986964,68766800,0.014857460889051932
2021-01-08,354.9279479980469,355.14204466111744,351.0552586898645,354.3042096437855,71677200,0.005698011610647757
2021-01-11,352.5353698730469,354.29482021588973,351.632362830576,351.7533887862446,51034700,-0.006741024871372403
2021-01-12,352.60986328125,353.6245779387695,350.3663089172504,352.7215992262628,52547700,0.0002113076149776738
2021-01-13,353.5594787597656,354.55555668053626,351.7534642871781,352.53544554182605,45303600,0.002693105262793427
2021-01-14,352.32122802734375,354.80683398556437,351.9861054675014,354.3041217359534,49989100,-0.0035022416504444376
2021-01-15,349.751953125,351.50208537067937,347.8900849229182,350.7014956805142,107160000,-0.007292421511837954
2021-01-19,352.4981689453125,353.0381265986138,350.72939994936974,352.2095816653885,51233300,0.007851895595651026
2021-01-20,357.3762512207031,358.21408610198193,354.39725118743416,354.7882275407677,61836100,0.013838603162070306
2021-01-21,357.7019958496094,358.3629793057075,356.7803804745633,357.9347293006691,47840100,0.0009114892995647494
2021-01-22,356.4359130859375,357.5995802549603,355.4677340465545,355.8494202871751,52860500,-0.0035394903533167987
2021-01-25,357.8416748046875,358.19540580199936,352.3212155048195,357.1714012989788,70402000,0.003943939617585768
2021-01-26,357.28314208984375,359.2008637189769,357.0504086066009,358.79125051568155,42665300,-0.001560837527234904
2021-01-27,348.5509948730469,354.05281810421934,346.3167590029396,353.95971902424606,123351100,-0.024440412065680595
2021-01-28,351.5485534667969,355.5515576481308,349.928737662884,350.3662492978682,94198100,0.008600057488981738
2021-01-29,344.5107116699219,350.6548810290884,342.83501362114134,349.6867018282273,126765100,-0.020019544178098037
2021-02-01,350.245361328125,351.27868458563904,344.7993909332433,347.908707548184,75817600,0.016645780418280687
2021-02-02,355.19781494140625,356.7524870405597,350.32904887111556,353.4290462295083,64450700,0.014139954900477925
2021-02-03,355.4771728515625,357.199406526891,354.2017977480035,356.0264205321538,52427100,0.0007864854410839506
2021-02-04,359.5173645019531,359.56389983293474,355.5888223142449,356.5104377825251,47142600,0.011365544566423358
2021-02-05,360.9324035644531,361.6399224767463,359.47085881489795,361.3885805309923,48669800,0.003935940797909154
2021-02-08,363.5390625,363.5855978382445,361.52824155640604,362.38468496710107,38365200,0.007222014177182157
2021-02-09,363.2970275878906,363.89283904052365,362.2916312738895,362.70121613525754,35551100,-0.0006657741549008778
2021-02-10,363.1387023925781,365.18676844469576,360.73690530404883,365.0378156036463,59154400,-0.0004358009652974948
2021-02-11,363.72515869140625,364.63748409725014,361.29543496551975,364.21855249837824,42913300,0.0016149650118926218
2021-02-12,365.5218200683594,365.7638435106496,362.8500164963223,362.9245071015207,50593300,0.004939612600395993
2021-02-16,365.205322265625,366.94619235443565,364.48851345953494,366.75067579926497,50972400,-0.0008658793685016875
2021-02-17,365.2891540527344,365.54049596951603,362.4404702799734,363.455213196624,52290600,0.00022954700273625228
2021-02-18,363.7344970703125,364.47923283154506,360.9603038015021,362.6825372104316,59712800,-0.004255962612559339
2021-02-19,363.09210205078125,365.2798021216173,362.64524360763886,364.99121492183093,83241000,-0.001766109689087525
2021-02-22,360.29931640625,362.7104315988189,360.02933764280306,360.3272432845483,67414200,-0.0076916727980512745
2021-02-23,360.7369079589844,362.0867735591579,353.941101443955,358.0930589330605,107284100,0.0012145222952379964
2021-02-24,364.7119445800781,365.1401946066292,358.6608745485557,359.64766215783163,72433900,0.011019212432640035
2021-02-25,355.9239196777344,364.8143548239755,354.4809836013045,363.44588095381306,146670500,-0.024095796786864465
2021-02-26,354.09002685546875,358.9495032557424,352.1071613879296,357.8044726689712,152701600,-0.005152485463539747
2021-03-01,362.67327880859375,363.92075545040086,354.2855822417415,358.9588609981536,105348800,0.024240309814284933
2021-03-02,359.8432312011719,363.12942703807903,359.34051889355743,362.8966935413863,79595300,-0.0078032978241980855
2021-03-03,355.0767822265625,360.11310908007255,354.9743647355209,359.1449583838965,119940200,-0.013245904219731375
2021-03-04,350.682861328125,357.47866839991167,346.1957524741158,354.89067292653556,183433000,-0.012374565497875523
2021-03-05,357.13421630859375,358.18617627812586,346.9032607012722,354.1831430171617,152039600,0.0183965505358199
2021-03-08,355.3561706542969,360.90453001151155,355.0769017844145,358.0931192185623,123149200,-0.0049786482871204685
2021-03-09,360.4296875,362.9804372731695,358.69813568759565,359.2008479440805,113633600,0.0142772723950777
2021-03-10,362.67327880859375,364.3675856171588,361.3606867838893,362.77569632837776,109899400,0.006224768342906639
2021-03-11,366.35040283203125,368.32397808065963,364.68402325858307,365.1402001712224,86245000,0.010138943887779917
2021-03-12,366.8438415527344,366.98347596763745,364.18138400908146,364.99129202536955,64653600,0.0013469037208329038
2021-03-15,369.0316162109375,369.292276641064,364.95412001764305,367.09525723583533,73427200,0.005963776436706647
2021-03-16,368.56610107421875,370.3534785306605,367.79340990754196,369.64598797533466,73722500,-0.0012614505540161636
2021-03-17,369.8227844238281,370.6233738852898,366.1362659817345,367.2813248264547,97959300,0.003409655272003098
2021-03-18,364.4420166015625,369.32010118927036,363.76242462104625,367.23481832610025,115349100,-0.014549584419598971
2021-03-19,363.7677001953125,365.7197211971754,361.59150389696646,364.1412876855865,113624500,-0.0018502707578507138
2021-03-22,366.6723937988281,368.0546989422797,364.2253628242193,364.28139952570655,73778600,0.007985023414547321
2021-03-23,363.7863464355469,367.4849108087404,363.00180420504506,366.0372486874983,90686600,-0.007870915324115324
2021-03-24,361.9370422363281,366.8217830520808,361.89035449260405,365.1873129811931,97588600,-0.005083489848749401
2021-03-25,363.9732360839844,364.76709893981024,358.5561168442893,360.49881771056033,116128600,0.005625823306382394
2021-03-26,369.838623046875,370.2402289227248,364.5242571453707,365.12199148337254,114409100,0.016114885330571926
2021-03-29,369.6517333984375,370.55769790836075,366.8778031775711,368.36283249742354,108107600,-0.0005053275585384931
2021-03-30,368.671142578125,369.3436115196959,367.0740110275809,368.3816101105084,76262200,-0.002652742383479012
2021-03-31,370.1654357910156,371.7251997987825,369.21278347970974,369.2408018270159,112734200,0.004053187354022381
2021-04-01,374.1629333496094,374.218998554884,371.89336139475535,372.0988388044274,99682900,0.010799218868318805
2021-04-05,379.53326416015625,380.0749901846481,376.75001345829463,376.82471954638225,91684800,0.014352920430867444
2021-04-06,379.3091735839844,380.35522998954474,378.63670467999566,378.9729533834397,62021000,-0.0005904372484129006
2021-04-07,379.74810791015625,380.0936770263506,378.68338221439245,379.1410247193097,55836300,0.001157194069483003
2021-04-08,381.55072021484375,381.60675691392385,380.06569068342264,380.99967367195654,57863100,0.004746863163078485
2021-04-09,384.32464599609375,384.4927845941178,381.3078992229351,381.4293215703808,61104600,0.007270136404638583
2021-04-12,384.46478271484375,384.73561726762654,383.11984489042715,383.7269281507639,56704900,0.00036463110084139494
2021-04-13,385.60418701171875,386.2299681294225,383.979065799831,384.36200222963515,56551000,0.002963611618284734
2021-04-14,384.2873229980469,386.6316009841835,383.7455968876172,385.5761956165632,61659900,-0.0034150666876234803
2021-04-15,388.41546630859375,388.68632933197097,386.379390415515,386.4260781596265,60229800,0.010742335392020852
2021-04-16,389.7137756347656,390.3208589152381,388.2847827117887,389.7044266833597,82037300,0.0033425788589489525
2021-04-19,387.7990417480469,389.228034481116,386.4728019580856,388.77974091961784,78498500,-0.004913179893628383
2021-04-20,384.9598083496094,387.68702290879025,383.4840991609738,386.5849297445035,81851800,-0.007321403852983632
2021-04-21,388.6022644042969,388.80774177837327,384.20318450969165,384.343304744254,66793000,0.00946191258329887
2021-04-22,385.0531311035156,389.26540322576255,383.98840538810305,388.43417324213044,97582800,-0.00913307416317255
2021-04-23,389.22802734375,390.6383506535276,385.5388119647193,385.6135180559668,73209200,0.01084239005736598
2021-04-26,390.0406494140625,390.61039389838606,389.2934743721866,389.8818882565418,52182400,0.0020877789193602947
2021-04-27,389.95660400390625,390.5356974540181,388.817143509979,390.33954048578113,51303100,-0.00021547859250692358
2021-04-28,389.8445129394531,391.3482404466595,389.3775214221555,390.2274494039852,51238900,-0.0002874449702920945
2021-04-29,392.328857421875,392.94528956050897,388.9478438608281,392.57170209849045,78544300,0.006372654737884398
2021-04-30,389.7510986328125,390.9092569470682,388.8544829241141,390.0593289877053,85527000,-0.006570403222444066
2021-05-03,390.5916442871094,392.12336135927444,390.0966345103683,391.7404249655094,68128300,0.002156621641979717
2021-05-04,388.1820373535156,389.0973510192944,384.4928213443372,388.6023411344011,101591200,-0.006169120535058137
2021-05-05,388.3034362792969,390.05932889798106,387.74304077290196,389.82583314555814,60162200,0.00031273710295542934
2021-05-06,391.4042663574219,391.5350091571525,386.37008425835495,388.37814202679203,74321400,0.007985584953450253
2021-05-07,394.2528991699219,394.90669867070073,391.48831747234374,392.17013532299035,67733800,0.00727798099650423
2021-05-10,390.348876953125,394.8319841776763,390.2274545965479,394.60783736731895,81852400,-0.009902329760964501
2021-05-11,386.86505126953125,387.85507086903533,382.9890279126543,385.82834392591514,116888000,-0.008924902540483282
2021-05-12,378.64605712890625,385.35204832878026,377.3291376588085,384.0818451111226,134811000,-0.021245119231250387
2021-05-13,383.19451904296875,385.1278705672436,380.14972554113865,380.1964417898234,106394000,0.01201243701981558
2021-05-14,389.07855224609375,389.9284800362055,385.9030163453545,385.9310346899563,82201600,0.01535521232876813
2021-05-17,388.0887145996094,388.9013039796447,386.07130733420126,387.9673207180432,65129200,-0.002544056054414212
2021-05-18,384.7449645996094,388.59297005214694,384.5861749461466,388.3501253478743,59810200,-0.008615942371449137
2021-05-19,383.7362976074219,383.91375668350884,378.5713720050292,380.05643027394746,106467100,-0.002621650924625296
2021-05-20,387.8644104003906,389.1252929926565,384.49274587512184,384.61413970744456,78022200,0.010757681300172406
2021-05-21,387.54693603515625,390.59172995398563,387.08929345333263,389.3495165134627,76578700,-0.000818518937859336
2021-05-24,391.49761962890625,392.57169424932044,389.5455703108136,389.7884149825735,51376700,0.010194077739764662
2021-05-25,390.62908935546875,392.9360287923444,390.0500243839531,392.5811106477631,57451400,-0.0022184816200434554
2021-05-26,391.4042663574219,391.9085966601107,390.18075089606674,391.2174583544931,43088600,0.0019844323504738526
2021-05-27,391.6097106933594,392.9452994425397,391.3294987126263,392.4316202322079,56707700,0.0005248903846895026
2021-05-28,392.3102111816406,393.44032258439506,392.07671544123446,393.178808495256,58520200,0.001788772007315531
2021-06-01,391.9646301269531,394.81326667212426,391.5256570082224,394.67317493272026,54216600,-0.0008808872286210079
2021-06-02,392.58099365234375,393.42160100863873,391.60967202316226,392.6183609466643,49097100,0.0015724978174458393
2021-06-03,391.1240539550781,392.2635143648258,388.7984453863478,390.26480554943856,58138800,-0.0037111824587102715
2021-06-04,394.70123291015625,395.0001143194918,391.18944760771376,392.973358609629,55938800,0.009145893531490534
2021-06-07,394.3182067871094,394.86925322739137,393.38422397248354,394.691794212381,51555000,-0.0009704203866373051
2021-06-08,394.40234375,395.2709411073429,392.57174503386995,395.17753710589864,47134300,0.00021337326413650715
2021-06-09,393.8138732910156,395.3176005403084,393.58972652208564,395.24286594873485,48436300,-0.001492056191626956
2021-06-10,395.6445007324219,396.59718157596666,393.72049815041606,395.0374175201594,51020100,0.004648458486513185
2021-06-11,396.29833984375,396.41041324763955,394.90671424062083,396.1956153911513,45570800,0.0016525924412389426
2021-06-14,397.18560791015625,397.2883323557152,395.1682012696967,396.4103860815458,42358500,0.0022388891832252344
2021-06-15,396.45709228515625,397.3723773329353,395.5791460332352,397.33503853707737,51508500,-0.0018341944181542447
